"","site","country","year","yearn","nh","harvest","harvest_dt","plot","treat","rep","g1","g2","l1","l2","e","dens","type","richness","g1_y","g2_y","l1_y","l2_y","weed_y","harv_yield"
"11287",40,"Slovenia",2007,2,4,2,NA,17,1,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",1.760686,0.2117492,0.06102378,0.0258434,0.1033736,2.162676
"11288",40,"Slovenia",2007,2,4,2,NA,18,1,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",0.5702325,0.8549396,2.467053,0,0.08467584,3.976901
"11289",40,"Slovenia",2007,2,4,2,NA,19,1,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",1.554108,0.74485,0.04233283,0.01064813,0,2.351939
"11290",40,"Slovenia",2007,2,4,2,NA,20,1,1,0.25,0.25,0.25,0.25,1,"Low","1","4",1.83431,0.3718231,0.2210986,0,0.009437136,2.436668
"11291",40,"Slovenia",2007,2,4,2,NA,21,1,1,0.4,0.4,0.1,0.1,0.88,"Low","1","3",0.8749856,0.9342622,0.1998618,0.8592485,0.1075372,2.975895
"11292",40,"Slovenia",2007,2,4,2,NA,22,1,1,0.4,0.1,0.4,0.1,0.88,"Low","1","3",0.8205854,0.5211974,2.491804,0.008741256,0.006009614,3.848338
"11293",40,"Slovenia",2007,2,4,2,NA,23,1,1,0.4,0.1,0.1,0.4,0.88,"Low","1","3",1.556734,0.2100033,0.8650783,0.1324376,0,2.764254
"11294",40,"Slovenia",2007,2,4,2,NA,24,1,1,0.1,0.4,0.4,0.1,0.88,"Low","1","3",0.008287621,0.7691447,2.698022,0,0,3.475454
"11295",40,"Slovenia",2007,2,4,2,NA,25,1,1,0.1,0.4,0.1,0.4,0.88,"Low","1","3",1.223344,0.988983,0.2129668,0.2320917,0.01977318,2.677159
"11296",40,"Slovenia",2007,2,4,2,NA,26,1,1,0.1,0.1,0.4,0.4,0.88,"Low","1","3",0.5184364,0.421054,2.44486,0,0.09426115,3.478611
"11297",40,"Slovenia",2007,2,4,2,NA,27,1,1,1,0,0,0,0,"Low","0","1",0.8714016,0,0,0,0.3221527,1.193554
"11298",40,"Slovenia",2007,2,4,2,NA,28,1,1,0,1,0,0,0,"Low","0","1",0,2.737839,0,0,0.01322252,2.751061
"11299",40,"Slovenia",2007,2,4,2,NA,29,1,1,0,0,1,0,0,"Low","0","1",0,0,4.21506,0,0,4.21506
"11300",40,"Slovenia",2007,2,4,2,NA,30,1,1,0,0,0,1,0,"Low","0","1",0,0,0,1.241408,1.113068,2.354477
"11301",40,"Slovenia",2007,2,4,3,NA,1,1,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",0.7720706,0.268138,0.6322632,0.1770198,0.01182451,1.861316
"11302",40,"Slovenia",2007,2,4,3,NA,2,1,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",0.06194417,2.146033,0,0,0.01433419,2.222311
"11303",40,"Slovenia",2007,2,4,3,NA,3,1,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",0.008030456,1.908572,1.04893,0,0.01912013,2.984653
"11304",40,"Slovenia",2007,2,4,3,NA,4,1,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",0.9263326,1.087989,0,0.1334659,0,2.147788
"11305",40,"Slovenia",2007,2,4,3,NA,5,1,1,0.25,0.25,0.25,0.25,1,"High","1","4",0.1294155,1.739087,0.09572468,0,0,1.964228
"11306",40,"Slovenia",2007,2,4,3,NA,6,1,1,0.4,0.4,0.1,0.1,0.88,"High","1","3",1.242528,0.4790724,0.4816229,0.05568632,0,2.258909
"11307",40,"Slovenia",2007,2,4,3,NA,7,1,1,0.4,0.1,0.4,0.1,0.88,"High","1","3",0,1.867376,0.5394313,0,0,2.406807
"11308",40,"Slovenia",2007,2,4,3,NA,8,1,1,0.4,0.1,0.1,0.4,0.88,"High","1","3",1.458134,0.06542272,0.2502915,0.0391545,0.00148688,1.814489
"11309",40,"Slovenia",2007,2,4,3,NA,9,1,1,0.1,0.4,0.4,0.1,0.88,"High","1","3",0,1.947039,0.09912579,0,0,2.046165
"11310",40,"Slovenia",2007,2,4,3,NA,10,1,1,0.1,0.4,0.1,0.4,0.88,"High","1","3",0.07945837,2.060646,0.2195461,0,0,2.35965
"11311",40,"Slovenia",2007,2,4,3,NA,11,1,1,0.1,0.1,0.4,0.4,0.88,"High","1","3",0.5527696,0.4361817,0.9388389,0.1718137,0,2.099604
"11312",40,"Slovenia",2007,2,4,3,NA,12,1,1,1,0,0,0,0,"High","0","1",0.795884,0,0,0,0.5234122,1.319296
"11313",40,"Slovenia",2007,2,4,3,NA,13,1,1,0,1,0,0,0,"High","0","1",0,2.373336,0,0,0.0186583,2.391994
"11314",40,"Slovenia",2007,2,4,3,NA,14,1,1,0,0,1,0,0,"High","0","1",0,0,2.483671,0,0,2.483671
"11315",40,"Slovenia",2007,2,4,3,NA,15,1,1,0,0,0,1,0,"High","0","1",0,0,0,1.35058,0.4261272,1.776707
"11316",40,"Slovenia",2007,2,4,3,NA,16,1,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",0.5758608,0.2036252,1.212863,0.03124409,0.006733639,2.030327
"11317",40,"Slovenia",2007,2,4,3,NA,17,1,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",0,2.344505,0.08989954,0.006742466,0.03333775,2.474485
"11318",40,"Slovenia",2007,2,4,3,NA,18,1,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",0,1.510963,1.558218,0,0.007678859,3.07686
"11319",40,"Slovenia",2007,2,4,3,NA,19,1,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",0.09683614,2.158387,0,0,0.002269597,2.257492
"11320",40,"Slovenia",2007,2,4,3,NA,20,1,1,0.25,0.25,0.25,0.25,1,"Low","1","4",0.77026,0.8469013,0.1180691,0,0,1.73523
"11321",40,"Slovenia",2007,2,4,3,NA,21,1,1,0.4,0.4,0.1,0.1,0.88,"Low","1","3",0,1.852204,0.2364263,0,0.3962219,2.484852
"11322",40,"Slovenia",2007,2,4,3,NA,22,1,1,0.4,0.1,0.4,0.1,0.88,"Low","1","3",1.107019,0.7362995,0.7510769,0.06489201,0.1072967,2.766584
"11323",40,"Slovenia",2007,2,4,3,NA,23,1,1,0.4,0.1,0.1,0.4,0.88,"Low","1","3",0.8366675,0.6795034,1.106904,0,0,2.623075
"11324",40,"Slovenia",2007,2,4,3,NA,24,1,1,0.1,0.4,0.4,0.1,0.88,"Low","1","3",0,1.319041,1.557314,0,0,2.876355
"11325",40,"Slovenia",2007,2,4,3,NA,25,1,1,0.1,0.4,0.1,0.4,0.88,"Low","1","3",0,2.23467,0.1687805,0.05639941,0,2.45985
"11326",40,"Slovenia",2007,2,4,3,NA,26,1,1,0.1,0.1,0.4,0.4,0.88,"Low","1","3",0.3112343,1.115149,0.5207687,0.01000857,0.01033143,1.967492
"11327",40,"Slovenia",2007,2,4,3,NA,27,1,1,1,0,0,0,0,"Low","0","1",1.033542,0,0,0,0.3672592,1.400801
"11328",40,"Slovenia",2007,2,4,3,NA,28,1,1,0,1,0,0,0,"Low","0","1",0,2.637898,0,0,0,2.637898
"11329",40,"Slovenia",2007,2,4,3,NA,29,1,1,0,0,1,0,0,"Low","0","1",0,0,2.31861,0,0.4166786,2.735289
"11330",40,"Slovenia",2007,2,4,3,NA,30,1,1,0,0,0,1,0,"Low","0","1",0,0,0,0.9326673,1.011859,1.944527
"11331",40,"Slovenia",2007,2,4,4,NA,1,1,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,1.082193
"11332",40,"Slovenia",2007,2,4,4,NA,2,1,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,1.606822
"11333",40,"Slovenia",2007,2,4,4,NA,3,1,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,1.891853
"11334",40,"Slovenia",2007,2,4,4,NA,4,1,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",NA,NA,NA,NA,NA,1.444387
"11335",40,"Slovenia",2007,2,4,4,NA,5,1,1,0.25,0.25,0.25,0.25,1,"High","1","4",NA,NA,NA,NA,NA,1.056679
"11336",40,"Slovenia",2007,2,4,4,NA,6,1,1,0.4,0.4,0.1,0.1,0.88,"High","1","3",NA,NA,NA,NA,NA,0.9654065
"11337",40,"Slovenia",2007,2,4,4,NA,7,1,1,0.4,0.1,0.4,0.1,0.88,"High","1","3",NA,NA,NA,NA,NA,1.393942
"11338",40,"Slovenia",2007,2,4,4,NA,8,1,1,0.4,0.1,0.1,0.4,0.88,"High","1","3",NA,NA,NA,NA,NA,0.8273902
"11339",40,"Slovenia",2007,2,4,4,NA,9,1,1,0.1,0.4,0.4,0.1,0.88,"High","1","3",NA,NA,NA,NA,NA,1.270345
"11340",40,"Slovenia",2007,2,4,4,NA,10,1,1,0.1,0.4,0.1,0.4,0.88,"High","1","3",NA,NA,NA,NA,NA,1.62316
"11341",40,"Slovenia",2007,2,4,4,NA,11,1,1,0.1,0.1,0.4,0.4,0.88,"High","1","3",NA,NA,NA,NA,NA,1.177543
"11342",40,"Slovenia",2007,2,4,4,NA,12,1,1,1,0,0,0,0,"High","0","1",NA,NA,NA,NA,NA,0.8021355
"11343",40,"Slovenia",2007,2,4,4,NA,13,1,1,0,1,0,0,0,"High","0","1",NA,NA,NA,NA,NA,1.475626
"11344",40,"Slovenia",2007,2,4,4,NA,14,1,1,0,0,1,0,0,"High","0","1",NA,NA,NA,NA,NA,1.011127
"11345",40,"Slovenia",2007,2,4,4,NA,15,1,1,0,0,0,1,0,"High","0","1",NA,NA,NA,NA,NA,1.283585
"11346",40,"Slovenia",2007,2,4,4,NA,16,1,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.268867
"11347",40,"Slovenia",2007,2,4,4,NA,17,1,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.454721
"11348",40,"Slovenia",2007,2,4,4,NA,18,1,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.612126
"11349",40,"Slovenia",2007,2,4,4,NA,19,1,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.5135
"11350",40,"Slovenia",2007,2,4,4,NA,20,1,1,0.25,0.25,0.25,0.25,1,"Low","1","4",NA,NA,NA,NA,NA,0.963431
"11351",40,"Slovenia",2007,2,4,4,NA,21,1,1,0.4,0.4,0.1,0.1,0.88,"Low","1","3",NA,NA,NA,NA,NA,1.607671
"11352",40,"Slovenia",2007,2,4,4,NA,22,1,1,0.4,0.1,0.4,0.1,0.88,"Low","1","3",NA,NA,NA,NA,NA,0.9037528
"11353",40,"Slovenia",2007,2,4,4,NA,23,1,1,0.4,0.1,0.1,0.4,0.88,"Low","1","3",NA,NA,NA,NA,NA,1.511592
"11354",40,"Slovenia",2007,2,4,4,NA,24,1,1,0.1,0.4,0.4,0.1,0.88,"Low","1","3",NA,NA,NA,NA,NA,1.936036
"11355",40,"Slovenia",2007,2,4,4,NA,25,1,1,0.1,0.4,0.1,0.4,0.88,"Low","1","3",NA,NA,NA,NA,NA,1.785481
"11356",40,"Slovenia",2007,2,4,4,NA,26,1,1,0.1,0.1,0.4,0.4,0.88,"Low","1","3",NA,NA,NA,NA,NA,1.365948
"11357",40,"Slovenia",2007,2,4,4,NA,27,1,1,1,0,0,0,0,"Low","0","1",NA,NA,NA,NA,NA,1.002122
"11358",40,"Slovenia",2007,2,4,4,NA,28,1,1,0,1,0,0,0,"Low","0","1",NA,NA,NA,NA,NA,1.763814
"11359",40,"Slovenia",2007,2,4,4,NA,29,1,1,0,0,1,0,0,"Low","0","1",NA,NA,NA,NA,NA,0.9556191
"11360",40,"Slovenia",2007,2,4,4,NA,30,1,1,0,0,0,1,0,"Low","0","1",NA,NA,NA,NA,NA,1.513671
"11361",40,"Slovenia",2007,2,6,1,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",0.7804256,0.001937914,1.022111,0.1386993,0.02823817,1.971412
"11362",40,"Slovenia",2007,2,6,1,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",0.5109642,0.3126174,0.8365965,0.04581238,0.06195083,1.767941
"11363",40,"Slovenia",2007,2,6,1,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",1.170505,0.06831121,0.9201361,0.03812719,0.05591987,2.252999
"11364",40,"Slovenia",2007,2,6,1,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",1.499592,0.1417125,0.2610963,0.1128341,0.02084007,2.036075
"11365",40,"Slovenia",2007,2,6,1,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High","1","4",0.7169115,0.02857561,1.288704,0.1518429,0.03193744,2.217971
"11366",40,"Slovenia",2007,2,6,1,NA,36,2,1,1,0,0,0,0,"High","0","1",1.282673,0,0,0,0.002198239,1.284871
"11367",40,"Slovenia",2007,2,6,1,NA,37,2,1,0,1,0,0,0,"High","0","1",0,1.644907,0,0,0.01286648,1.657774
"11368",40,"Slovenia",2007,2,6,1,NA,38,2,1,0,0,1,0,0,"High","0","1",0,0,1.855997,0,0.2699532,2.12595
"11369",40,"Slovenia",2007,2,6,1,NA,39,2,1,0,0,0,1,0,"High","0","1",0,0,0,0.6107524,0.993365,1.604117
"11370",40,"Slovenia",2007,2,6,1,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",1.608045,0.007597585,0.9027913,0.1526124,0.07168157,2.742728
"11371",40,"Slovenia",2007,2,6,1,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",1.088098,0.6912255,0.6094609,0.05220357,0.0654117,2.5064
"11372",40,"Slovenia",2007,2,6,1,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",0.8447259,0.1398048,1.446698,0.02997573,0.08034479,2.541549
"11373",40,"Slovenia",2007,2,6,1,NA,43,2,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",0.9328952,0.2627716,0.466588,0.2220644,0.03200423,1.916323
"11374",40,"Slovenia",2007,2,6,1,NA,44,2,1,0.25,0.25,0.25,0.25,1,"Low","1","4",0.7221735,0.1488719,1.062682,0.03022454,0.03729836,2.00125
"11375",40,"Slovenia",2007,2,6,1,NA,45,2,1,1,0,0,0,0,"Low","0","1",1.451366,0,0,0,0.1223554,1.573722
"11376",40,"Slovenia",2007,2,6,1,NA,46,2,1,0,1,0,0,0,"Low","0","1",0,0.6571147,0,0,0.01817348,0.6752882
"11377",40,"Slovenia",2007,2,6,1,NA,47,2,1,0,0,1,0,0,"Low","0","1",0,0,2.365773,0,0.05159496,2.417368
"11378",40,"Slovenia",2007,2,6,1,NA,48,2,1,0,0,0,1,0,"Low","0","1",0,0,0,1.369322,0.5827397,1.952062
"11379",40,"Slovenia",2007,2,6,2,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,2.655188
"11380",40,"Slovenia",2007,2,6,2,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,2.945401
"11381",40,"Slovenia",2007,2,6,2,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,3.265844
"11382",40,"Slovenia",2007,2,6,2,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",NA,NA,NA,NA,NA,2.759462
"11383",40,"Slovenia",2007,2,6,2,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High","1","4",NA,NA,NA,NA,NA,2.74392
"11384",40,"Slovenia",2007,2,6,2,NA,36,2,1,1,0,0,0,0,"High","0","1",NA,NA,NA,NA,NA,1.634776
"11385",40,"Slovenia",2007,2,6,2,NA,37,2,1,0,1,0,0,0,"High","0","1",NA,NA,NA,NA,NA,4.852151
"11386",40,"Slovenia",2007,2,6,2,NA,38,2,1,0,0,1,0,0,"High","0","1",NA,NA,NA,NA,NA,1.876229
"11387",40,"Slovenia",2007,2,6,2,NA,39,2,1,0,0,0,1,0,"High","0","1",NA,NA,NA,NA,NA,2.462518
"11388",40,"Slovenia",2007,2,6,2,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,2.133885
"11389",40,"Slovenia",2007,2,6,2,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,4.350856
"11390",40,"Slovenia",2007,2,6,2,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,2.567186
"11391",40,"Slovenia",2007,2,6,2,NA,43,2,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",NA,NA,NA,NA,NA,2.140725
"11392",40,"Slovenia",2007,2,6,2,NA,44,2,1,0.25,0.25,0.25,0.25,1,"Low","1","4",NA,NA,NA,NA,NA,3.177721
"11393",40,"Slovenia",2007,2,6,2,NA,45,2,1,1,0,0,0,0,"Low","0","1",NA,NA,NA,NA,NA,3.556652
"11394",40,"Slovenia",2007,2,6,2,NA,46,2,1,0,1,0,0,0,"Low","0","1",NA,NA,NA,NA,NA,2.657874
"11395",40,"Slovenia",2007,2,6,2,NA,47,2,1,0,0,1,0,0,"Low","0","1",NA,NA,NA,NA,NA,2.353064
"11396",40,"Slovenia",2007,2,6,2,NA,48,2,1,0,0,0,1,0,"Low","0","1",NA,NA,NA,NA,NA,2.57754
"11397",40,"Slovenia",2007,2,6,3,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",0.5628303,0.03807997,0.4531935,0.6846025,0.01590153,1.754608
"11398",40,"Slovenia",2007,2,6,3,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",0.0865138,0.9822114,0.4730282,0.2965573,0.05939754,1.897708
"11399",40,"Slovenia",2007,2,6,3,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",0.8349659,0.2721712,1.233997,0.0153769,0.1176333,2.474144
"11400",40,"Slovenia",2007,2,6,3,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",0.5862967,0.5181351,0.02502811,0.7907817,0.02396308,1.944205
"11401",40,"Slovenia",2007,2,6,3,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High","1","4",0.8763197,0.1002384,1.159088,0.2249892,0.04420993,2.404845
"11402",40,"Slovenia",2007,2,6,3,NA,36,2,1,1,0,0,0,0,"High","0","1",1.284332,0,0,0,0.2554291,1.539761
"11403",40,"Slovenia",2007,2,6,3,NA,37,2,1,0,1,0,0,0,"High","0","1",0,1.755884,0,0,0.000849895,1.756734
"11404",40,"Slovenia",2007,2,6,3,NA,38,2,1,0,0,1,0,0,"High","0","1",0,0,2.470438,0,0.1321503,2.602588
"11405",40,"Slovenia",2007,2,6,3,NA,39,2,1,0,0,0,1,0,"High","0","1",0,0,0,1.430866,0.3211963,1.752063
"11406",40,"Slovenia",2007,2,6,3,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",1.508026,0.0298808,0.3089801,0.2899073,0.002543046,2.139338
"11407",40,"Slovenia",2007,2,6,3,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",0.431417,1.446339,0.03613964,0.001505818,0.03162218,1.947023
"11408",40,"Slovenia",2007,2,6,3,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",0.08464336,1.116767,0.8503705,0.04789895,0.05446045,2.154141
"11409",40,"Slovenia",2007,2,6,3,NA,43,2,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",0.454647,0.6236426,0.1534711,0.4448887,0.05899322,1.735642
"11410",40,"Slovenia",2007,2,6,3,NA,44,2,1,0.25,0.25,0.25,0.25,1,"Low","1","4",0.5103599,0.2555962,0.9083241,0.07992586,0.149861,1.904067
"11411",40,"Slovenia",2007,2,6,3,NA,45,2,1,1,0,0,0,0,"Low","0","1",0.9153164,0,0,0,0.1166532,1.03197
"11412",40,"Slovenia",2007,2,6,3,NA,46,2,1,0,1,0,0,0,"Low","0","1",0,1.141366,0,0,0.05531055,1.196677
"11413",40,"Slovenia",2007,2,6,3,NA,47,2,1,0,0,1,0,0,"Low","0","1",0,0,2.146534,0,0.0797474,2.226282
"11414",40,"Slovenia",2007,2,6,3,NA,48,2,1,0,0,0,1,0,"Low","0","1",0,0,0,1.724428,0.1555313,1.879959
"11415",40,"Slovenia",2007,2,6,4,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,1.131135
"11416",40,"Slovenia",2007,2,6,4,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,1.821696
"11417",40,"Slovenia",2007,2,6,4,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,1.715139
"11418",40,"Slovenia",2007,2,6,4,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",NA,NA,NA,NA,NA,1.653264
"11419",40,"Slovenia",2007,2,6,4,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High","1","4",NA,NA,NA,NA,NA,1.242292
"11420",40,"Slovenia",2007,2,6,4,NA,36,2,1,1,0,0,0,0,"High","0","1",NA,NA,NA,NA,NA,1.064389
"11421",40,"Slovenia",2007,2,6,4,NA,37,2,1,0,1,0,0,0,"High","0","1",NA,NA,NA,NA,NA,1.742824
"11422",40,"Slovenia",2007,2,6,4,NA,38,2,1,0,0,1,0,0,"High","0","1",NA,NA,NA,NA,NA,1.783556
"11423",40,"Slovenia",2007,2,6,4,NA,39,2,1,0,0,0,1,0,"High","0","1",NA,NA,NA,NA,NA,1.185584
"11424",40,"Slovenia",2007,2,6,4,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.464003
"11425",40,"Slovenia",2007,2,6,4,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.085795
"11426",40,"Slovenia",2007,2,6,4,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.588925
"11427",40,"Slovenia",2007,2,6,4,NA,43,2,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",NA,NA,NA,NA,NA,1.665287
"11428",40,"Slovenia",2007,2,6,4,NA,44,2,1,0.25,0.25,0.25,0.25,1,"Low","1","4",NA,NA,NA,NA,NA,1.764528
"11429",40,"Slovenia",2007,2,6,4,NA,45,2,1,1,0,0,0,0,"Low","0","1",NA,NA,NA,NA,NA,0.777896
"11430",40,"Slovenia",2007,2,6,4,NA,46,2,1,0,1,0,0,0,"Low","0","1",NA,NA,NA,NA,NA,1.59105
"11431",40,"Slovenia",2007,2,6,4,NA,47,2,1,0,0,1,0,0,"Low","0","1",NA,NA,NA,NA,NA,1.59711
"11432",40,"Slovenia",2007,2,6,4,NA,48,2,1,0,0,0,1,0,"Low","0","1",NA,NA,NA,NA,NA,1.072786
"11433",40,"Slovenia",2007,2,6,5,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",0,0.2081793,0.1835583,0.4838466,0.2341193,1.109704
"11434",40,"Slovenia",2007,2,6,5,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",0.1528615,0.8174361,0.08668364,0.07782886,0.4739638,1.608774
"11435",40,"Slovenia",2007,2,6,5,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",0.386363,0.2689261,0.2750381,0.001746274,0.4370049,1.369078
"11436",40,"Slovenia",2007,2,6,5,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",0,0.8530366,0,0.344707,0.1448675,1.342611
"11437",40,"Slovenia",2007,2,6,5,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High","1","4",0.5334429,0.167773,0.1204953,0.06443153,0.0778199,0.9639627
"11438",40,"Slovenia",2007,2,6,5,NA,36,2,1,1,0,0,0,0,"High","0","1",0.9525748,0,0,0,0.3813379,1.333913
"11439",40,"Slovenia",2007,2,6,5,NA,37,2,1,0,1,0,0,0,"High","0","1",0,1.574675,0,0,0,1.574675
"11440",40,"Slovenia",2007,2,6,5,NA,38,2,1,0,0,1,0,0,"High","0","1",0,0,0.82277,0,0.4117044,1.234474
"11441",40,"Slovenia",2007,2,6,5,NA,39,2,1,0,0,0,1,0,"High","0","1",0,0,0,0.3312938,0.8239809,1.155275
"11442",40,"Slovenia",2007,2,6,5,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",0.9515471,0.1355336,0,0.3132457,0.1372207,1.537547
"11443",40,"Slovenia",2007,2,6,5,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",0,1.733447,0,0.00245879,0.001844093,1.73775
"11444",40,"Slovenia",2007,2,6,5,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",0,0.8977287,0.07433422,0.1200784,0.04778628,1.139928
"11445",40,"Slovenia",2007,2,6,5,NA,43,2,1,0.1,0.1,0.1,0.7,0.64,"Low","1","2",0.02901209,1.32967,0.002748514,0.01771264,0.02198811,1.401131
"11446",40,"Slovenia",2007,2,6,5,NA,44,2,1,0.25,0.25,0.25,0.25,1,"Low","1","4",0,0.370915,0.4410052,0,0.5233739,1.335294
"11447",40,"Slovenia",2007,2,6,5,NA,45,2,1,1,0,0,0,0,"Low","0","1",0.8917278,0,0,0,0.4365695,1.328297
"11448",40,"Slovenia",2007,2,6,5,NA,46,2,1,0,1,0,0,0,"Low","0","1",0,1.422838,0,0,0.1183285,1.541166
"11449",40,"Slovenia",2007,2,6,5,NA,47,2,1,0,0,1,0,0,"Low","0","1",0,0,0.7545477,0,0.2336022,0.9881499
"11450",40,"Slovenia",2007,2,6,5,NA,48,2,1,0,0,0,1,0,"Low","0","1",0,0,0,0.4698412,0.8770369,1.346878
"11451",40,"Slovenia",2007,2,6,6,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,0.5361476
"11452",40,"Slovenia",2007,2,6,6,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,0.8443444
"11453",40,"Slovenia",2007,2,6,6,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High","1","2",NA,NA,NA,NA,NA,0.8884675
"11454",40,"Slovenia",2007,2,6,6,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High","1","2",NA,NA,NA,NA,NA,0.8207436
"11455",40,"Slovenia",2007,2,6,6,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High","1","4",NA,NA,NA,NA,NA,0.7387824
"11456",40,"Slovenia",2007,2,6,6,NA,36,2,1,1,0,0,0,0,"High","0","1",NA,NA,NA,NA,NA,1.030379
"11457",40,"Slovenia",2007,2,6,6,NA,37,2,1,0,1,0,0,0,"High","0","1",NA,NA,NA,NA,NA,0.9504505
"11458",40,"Slovenia",2007,2,6,6,NA,38,2,1,0,0,1,0,0,"High","0","1",NA,NA,NA,NA,NA,0.4458287
"11459",40,"Slovenia",2007,2,6,6,NA,39,2,1,0,0,0,1,0,"High","0","1",NA,NA,NA,NA,NA,0.467909
"11460",40,"Slovenia",2007,2,6,6,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,0.9646326
"11461",40,"Slovenia",2007,2,6,6,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,0.6436818
"11462",40,"Slovenia",2007,2,6,6,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low","1","2",NA,NA,NA,NA,NA,0.8649312
