"","SITE","Country","Location","Lat_deg","Lat_min","Lat_ns","Long_deg","Long_min","Long_ew","Year","Yearn","Nh","Plot","G1","G2","L1","L2","E","Dens","G1_yn","G2_yn","L1_yn","L2_yn","Weed_yn","Annual_yield","Mixture_type","Sowing_method","Sep_method","Carbonates","Ec","Silt","Silt_fine","Clay","Sand","Om","Soil_type","Humidity","CA","K","N-NO3","Mg","Na","P","PH","Precip_s","Air_mean_a","Air_min_a","Air_max_a","Cp_la","Ndf_ca","Adf_ca","Ivtd_ca","Ivcwd_ca","Cp_ca","Ndf_ka","Adf_ka","Cp_ka"
"49",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,1,0.7,0.1,0.1,0.1,0.64,"High",4.190226588,1.487018742,14.66889193,0.57966567,0,20.92580293,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.58644425,NA,NA,NA,NA,NA,NA,NA,NA
"50",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,2,0.1,0.7,0.1,0.1,0.64,"High",3.754810459,6.88503363,10.43065842,0.332961795,0,21.4034643,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.33468104,NA,NA,NA,NA,NA,NA,NA,NA
"51",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,3,0.1,0.1,0.7,0.1,0.64,"High",2.599911723,2.007070477,15.93909981,0.080112379,0.091280419,20.71747481,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.87069007,NA,NA,NA,NA,NA,NA,NA,NA
"52",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,4,0.1,0.1,0.1,0.7,0.64,"High",3.649659885,9.123064228,5.335551339,1.956717467,0,20.06499292,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.80234194,NA,NA,NA,NA,NA,NA,NA,NA
"53",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,5,0.25,0.25,0.25,0.25,1,"High",3.500176242,5.213756153,12.68641912,0.31072921,0.057003987,21.76808471,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.94197672,NA,NA,NA,NA,NA,NA,NA,NA
"54",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,6,0.4,0.4,0.1,0.1,0.88,"High",4.075987728,5.265900557,11.29116859,0.137646951,0,20.77070382,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,14.11260871,NA,NA,NA,NA,NA,NA,NA,NA
"55",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,7,0.4,0.1,0.4,0.1,0.88,"High",1.839383454,6.234976207,13.53850772,0.129104287,0,21.74197166,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.38383592,NA,NA,NA,NA,NA,NA,NA,NA
"56",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,8,0.4,0.1,0.1,0.4,0.88,"High",3.910459863,4.009371434,13.04344966,1.136025558,0.013098268,22.11240479,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.92584312,NA,NA,NA,NA,NA,NA,NA,NA
"57",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,9,0.1,0.4,0.4,0.1,0.88,"High",1.877742738,7.062938769,13.6027087,0.02764859,0,22.5710388,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,14.4346738,NA,NA,NA,NA,NA,NA,NA,NA
"58",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,10,0.1,0.4,0.1,0.4,0.88,"High",2.422749022,8.204483347,9.658490957,0.362236099,0,20.64795943,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.15576915,NA,NA,NA,NA,NA,NA,NA,NA
"59",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,11,0.1,0.1,0.4,0.4,0.88,"High",4.270400304,2.724584499,13.17866183,0.197708489,0,20.37135512,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.95938278,NA,NA,NA,NA,NA,NA,NA,NA
"60",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,12,1,0,0,0,0,"High",9.400821005,0,0,0,0.907416244,10.30823725,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,10.27447757,NA,NA,NA,NA,NA,NA,NA,NA
"61",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,13,0,1,0,0,0,"High",0,13.22115062,0,0,0.01012247,13.23127309,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,8.158616021,NA,NA,NA,NA,NA,NA,NA,NA
"62",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,14,0,0,1,0,0,"High",0,0,19.70044047,0,0.311629397,20.01206987,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.90438642,NA,NA,NA,NA,NA,NA,NA,NA
"63",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,15,0,0,0,1,0,"High",0,0,0,7.907969191,1.352553491,9.260522683,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,19.58976049,NA,NA,NA,NA,NA,NA,NA,NA
"64",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,16,0.7,0.1,0.1,0.1,0.64,"Low",3.004878206,4.539894228,13.44971613,0.329938223,0.012432302,21.33685909,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.30701868,NA,NA,NA,NA,NA,NA,NA,NA
"65",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,17,0.1,0.7,0.1,0.1,0.64,"Low",3.258329928,6.093494743,9.549348263,0.527935278,0,19.42910821,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.45619777,NA,NA,NA,NA,NA,NA,NA,NA
"66",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,18,0.1,0.1,0.7,0.1,0.64,"Low",4.267154308,4.153035591,12.1921115,0.378255213,0.28274008,21.27329669,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.75200237,NA,NA,NA,NA,NA,NA,NA,NA
"67",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,19,0.1,0.1,0.1,0.7,0.64,"Low",4.694950737,7.981034991,6.009530247,0.865653502,0,19.55116948,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.53468017,NA,NA,NA,NA,NA,NA,NA,NA
"68",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,20,0.25,0.25,0.25,0.25,1,"Low",5.138759243,4.593564428,10.65895975,0.178349697,0,20.56963311,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.6393833,NA,NA,NA,NA,NA,NA,NA,NA
"69",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,21,0.4,0.4,0.1,0.1,0.88,"Low",5.166934052,6.318145157,8.24659352,0.541443914,0,20.27311664,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.86390956,NA,NA,NA,NA,NA,NA,NA,NA
"70",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,22,0.4,0.1,0.4,0.1,0.88,"Low",8.104677235,2.701648112,10.74520946,0.292973314,0,21.84450812,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.30769086,NA,NA,NA,NA,NA,NA,NA,NA
"71",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,23,0.4,0.1,0.1,0.4,0.88,"Low",7.997286824,4.103710766,7.388321467,1.147355598,0,20.63667466,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.99048941,NA,NA,NA,NA,NA,NA,NA,NA
"72",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,24,0.1,0.4,0.4,0.1,0.88,"Low",3.299418379,3.072649234,14.15464728,0.236555439,0,20.76327033,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,14.31334334,NA,NA,NA,NA,NA,NA,NA,NA
"73",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,25,0.1,0.4,0.1,0.4,0.88,"Low",2.817535585,6.14797704,9.774221568,1.279835283,0,20.01956948,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.21719239,NA,NA,NA,NA,NA,NA,NA,NA
"74",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,26,0.1,0.1,0.4,0.4,0.88,"Low",2.28062883,4.779176021,12.80147977,0.539024624,0.213562022,20.61387127,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.22380172,NA,NA,NA,NA,NA,NA,NA,NA
"75",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,27,1,0,0,0,0,"Low",11.28774946,0,0,0,0.052517346,11.34026681,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,9.312837227,NA,NA,NA,NA,NA,NA,NA,NA
"76",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,28,0,1,0,0,0,"Low",0,12.81172548,0,0,0.004241351,12.81596683,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,7.942387425,NA,NA,NA,NA,NA,NA,NA,NA
"77",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,29,0,0,1,0,0,"Low",0,0,17.22210847,0,1.217740513,18.43984898,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.82470179,NA,NA,NA,NA,NA,NA,NA,NA
"78",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,30,0,0,0,1,0,"Low",0,0,0,7.673159927,0.703699027,8.376858954,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,21.08558831,NA,NA,NA,NA,NA,NA,NA,NA
"79",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,31,0.7,0.1,0.1,0.1,0.64,"High",4.303893759,7.619662546,7.28873673,0.734588473,0,19.94688151,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,11.97014255,NA,NA,NA,NA,NA,NA,NA,NA
"80",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,32,0.1,0.7,0.1,0.1,0.64,"High",1.354768812,13.18489952,5.047961017,1.023077435,0.025392146,20.63609893,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.25606678,NA,NA,NA,NA,NA,NA,NA,NA
"81",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,33,0.1,0.1,0.7,0.1,0.64,"High",3.613033372,1.284736362,16.82163041,0.112188194,0.067598371,21.89918671,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,14.58686554,NA,NA,NA,NA,NA,NA,NA,NA
"82",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,34,0.1,0.1,0.1,0.7,0.64,"High",4.645422506,6.617597669,6.660148907,1.07982051,0,19.00298959,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.94468364,NA,NA,NA,NA,NA,NA,NA,NA
"83",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,35,0.25,0.25,0.25,0.25,1,"High",3.301350512,7.272393499,11.98261835,0.589894956,0,23.14625732,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,14.72951467,NA,NA,NA,NA,NA,NA,NA,NA
"84",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,36,1,0,0,0,0,"High",11.82748678,0,0,0,0.161968225,11.989455,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,8.312337784,NA,NA,NA,NA,NA,NA,NA,NA
"85",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,37,0,1,0,0,0,"High",0,13.01521581,0,0,0.009691402,13.02490721,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,8.160978207,NA,NA,NA,NA,NA,NA,NA,NA
"86",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,38,0,0,1,0,0,"High",0,0,20.09202111,0,0.700248744,20.79226985,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,16.99953973,NA,NA,NA,NA,NA,NA,NA,NA
"87",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,39,0,0,0,1,0,"High",0,0,0,7.772724022,0.358737015,8.131461037,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,19.88748571,NA,NA,NA,NA,NA,NA,NA,NA
"88",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,40,0.7,0.1,0.1,0.1,0.64,"Low",6.048034959,3.411398252,9.704699346,0.580140246,0,19.7442728,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.45399149,NA,NA,NA,NA,NA,NA,NA,NA
"89",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,41,0.1,0.7,0.1,0.1,0.64,"Low",2.578013027,11.7127481,4.833902624,0.491044426,0,19.61570817,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,12.0644113,NA,NA,NA,NA,NA,NA,NA,NA
"90",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,42,0.1,0.1,0.7,0.1,0.64,"Low",5.488286458,3.138842454,12.28957152,0.030531721,0,20.94723215,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,15.55077109,NA,NA,NA,NA,NA,NA,NA,NA
"91",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,43,0.1,0.1,0.1,0.7,0.64,"Low",7.841826506,6.524558277,4.945849137,1.088458279,0,20.4006922,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.06371457,NA,NA,NA,NA,NA,NA,NA,NA
"92",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,44,0.25,0.25,0.25,0.25,1,"Low",2.58205306,4.743264665,12.18623736,0.573659424,0.027308218,20.11252272,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,13.38898371,NA,NA,NA,NA,NA,NA,NA,NA
"93",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,45,1,0,0,0,0,"Low",10.79050989,0,0,0,0.044498587,10.83500848,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,7.934943895,NA,NA,NA,NA,NA,NA,NA,NA
"94",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,46,0,1,0,0,0,"Low",0,12.26619765,0,0,0.046639995,12.31283765,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,8.29381955,NA,NA,NA,NA,NA,NA,NA,NA
"95",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,47,0,0,1,0,0,"Low",0,0,19.5291037,0,0.360306842,19.88941055,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,17.11929625,NA,NA,NA,NA,NA,NA,NA,NA
"96",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2004,2,3,48,0,0,0,1,0,"Low",0,0,0,7.845270931,1.200307065,9.045577996,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,782.8,10.34439891,-5,29.38,21.81383445,NA,NA,NA,NA,NA,NA,NA,NA
"97",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,1,0.7,0.1,0.1,0.1,0.64,"High",6.686088787,8.004546497,4.07318126,0.202080108,0,18.96589665,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,13.23904591,NA,NA,NA,NA,NA,NA,NA,NA
"98",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,2,0.1,0.7,0.1,0.1,0.64,"High",0.301698796,14.99156847,2.371675076,0.103413237,0,17.76835558,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,14.09625374,NA,NA,NA,NA,NA,NA,NA,NA
"99",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,3,0.1,0.1,0.7,0.1,0.64,"High",0.559374366,11.74937229,7.346262879,0.03533862,0,19.69034815,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,14.47202304,NA,NA,NA,NA,NA,NA,NA,NA
"100",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,4,0.1,0.1,0.1,0.7,0.64,"High",1.454206285,15.04130917,2.04703342,0.790665423,0,19.33321429,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,13.53430002,NA,NA,NA,NA,NA,NA,NA,NA
"101",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,5,0.25,0.25,0.25,0.25,1,"High",1.71577332,12.50040796,3.199026996,0.680193715,0.002130651,18.09753264,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,13.37937385,NA,NA,NA,NA,NA,NA,NA,NA
"102",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,6,0.4,0.4,0.1,0.1,0.88,"High",1.568063983,12.64838605,3.955906036,0.739336698,0.343601177,19.25529394,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,13.73222162,NA,NA,NA,NA,NA,NA,NA,NA
"103",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,7,0.4,0.1,0.4,0.1,0.88,"High",1.253199245,10.46133185,5.113540653,0.091136031,0.000364202,16.91957198,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,16.12503019,NA,NA,NA,NA,NA,NA,NA,NA
"104",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,8,0.4,0.1,0.1,0.4,0.88,"High",0.355965658,13.90839614,3.06094247,0.724017559,0.530494508,18.57981633,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,11.63424256,NA,NA,NA,NA,NA,NA,NA,NA
"105",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,9,0.1,0.4,0.4,0.1,0.88,"High",0.175534914,14.09072292,3.856070109,0.004348628,0,18.12667656,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,13.25167311,NA,NA,NA,NA,NA,NA,NA,NA
"106",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,10,0.1,0.4,0.1,0.4,0.88,"High",1.027355951,13.49555764,1.679244126,0.287076415,0,16.48923414,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,12.8169061,NA,NA,NA,NA,NA,NA,NA,NA
"107",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,11,0.1,0.1,0.4,0.4,0.88,"High",1.54237477,12.3960766,5.001082115,0.129582382,0.011495439,19.08061131,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,12.53150584,NA,NA,NA,NA,NA,NA,NA,NA
"108",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,12,1,0,0,0,0,"High",12.52811373,0,0,0,0.666923009,13.19503674,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,11.11375287,NA,NA,NA,NA,NA,NA,NA,NA
"109",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,13,0,1,0,0,0,"High",0,14.08605998,0,0,0.015976014,14.102036,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,9.540328177,NA,NA,NA,NA,NA,NA,NA,NA
"110",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,14,0,0,1,0,0,"High",0,0,14.39638487,0,0.218380303,14.61476517,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,18.40857598,NA,NA,NA,NA,NA,NA,NA,NA
"111",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,15,0,0,0,1,0,"High",0,0,0,4.308494701,5.468879901,9.777374603,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,18.45479674,NA,NA,NA,NA,NA,NA,NA,NA
"112",1,"Belgium","Merelbeke",50,59,"N",3,49,"E",2005,3,4,16,0.7,0.1,0.1,0.1,0.64,"Low",3.038099919,10.77844069,2.450494619,0.251419894,0,16.51845512,"Other","Drilled","Grabbed Sample",1,0.14,27.7,6.4,9.1,56.8,1.31,"Sandy loam",0.1,661,107,7,153,36,48,6.6,728.7,11.28143713,-5.8,30.7,11.33849557,NA,NA,NA,NA,NA,NA,NA,NA
