"","site","country","year","yearn","nh","plot","rep","g1","g2","l1","l2","e","dens","an_g1","an_g2","an_l1","an_l2","an_weed","an_yield"
"2265",27,"Poland_b",2005,1,4,9,1,0.1,0.4,0.4,0.1,0.88,"High",1.960826958,11.533325597,0.577768254,0.125268431,0.164477427,14.361666666
"2266",27,"Poland_b",2005,1,4,10,1,0.1,0.4,0.1,0.4,0.88,"High",1.781887101,11.120164358,0.107591141,0.388241453,0.178782613,13.576666666
"2267",27,"Poland_b",2005,1,4,11,1,0.1,0.1,0.4,0.4,0.88,"High",5.404414056,4.252607906,1.490700643,0.448586916,0.246071429,11.842380952
"2268",27,"Poland_b",2005,1,4,12,1,1,0,0,0,0,"High",10.029620617,0,0,0,0.043950811,10.073571429
"2269",27,"Poland_b",2005,1,4,13,1,0,1,0,0,0,"High",0,14.941392801,0,0,0.060988151,15.002380952
"2270",27,"Poland_b",2005,1,4,14,1,0,0,1,0,0,"High",0,0,7.819177747,0,0.288441302,8.107619048
"2271",27,"Poland_b",2005,1,4,15,1,0,0,0,1,0,"High",0,0,0,5.853760323,2.127668248,7.981428572
"2272",27,"Poland_b",2005,1,4,16,1,0.7,0.1,0.1,0.1,0.64,"Low",12.309471121,0.760970158,0.111943226,0.111943226,0.286862745,13.581190476
"2273",27,"Poland_b",2005,1,4,17,1,0.1,0.7,0.1,0.1,0.64,"Low",3.769941268,8.637541848,0.364539282,0.084395189,0.175487176,13.031904761
"2274",27,"Poland_b",2005,1,4,18,1,0.1,0.1,0.7,0.1,0.64,"Low",9.033742472,2.266549542,2.586449375,0.121939931,0.338461539,14.347142857
"2275",27,"Poland_b",2005,1,4,19,1,0.1,0.1,0.1,0.7,0.64,"Low",7.75852705,3.804436619,0.327888902,0.291539303,0.335465269,12.517857143
"2276",27,"Poland_b",2005,1,4,20,1,0.25,0.25,0.25,0.25,1,"Low",8.397927291,3.218861823,0.684154479,0.162836169,0.071696429,12.53547619
"2277",27,"Poland_b",2005,1,4,21,1,0.4,0.4,0.1,0.1,0.88,"Low",7.624089949,6.399464327,0.192277417,0.092739738,0.046666667,14.355238095
"2278",27,"Poland_b",2005,1,4,22,1,0.4,0.1,0.4,0.1,0.88,"Low",11.551330508,1.73751396,0.742008573,0.112464549,0.117158599,14.26047619
"2279",27,"Poland_b",2005,1,4,23,1,0.4,0.1,0.1,0.4,0.88,"Low",9.80060726,2.105364518,0.199818575,0.214880303,0.06551982,12.386190476
"2280",27,"Poland_b",2005,1,4,24,1,0.1,0.4,0.4,0.1,0.88,"Low",2.066498657,9.865503473,1.577033996,0.091946213,0.310684327,13.911666667
"2281",27,"Poland_b",2005,1,4,25,1,0.1,0.4,0.1,0.4,0.88,"Low",1.374323459,11.950675797,0.118217586,0.273852755,0.074835165,13.791904762
"2282",27,"Poland_b",2005,1,4,26,1,0.1,0.1,0.4,0.4,0.88,"Low",4.389208011,6.193498792,3.009005635,0.341024198,0.47988241,14.412619047
"2283",27,"Poland_b",2005,1,4,27,1,1,0,0,0,0,"Low",12.812185081,0,0,0,0.109719681,12.921904762
"2284",27,"Poland_b",2005,1,4,28,1,0,1,0,0,0,"Low",0,11.994776445,0,0,0.032366412,12.027142857
"2285",27,"Poland_b",2005,1,4,29,1,0,0,1,0,0,"Low",0,0,8.834662993,0,0.477003673,9.311666666
"2286",27,"Poland_b",2005,1,4,30,1,0,0,0,1,0,"Low",0,0,0,3.605298704,1.51993939,5.125238095
"2287",27,"Poland_b",2006,2,3,1,1,0.7,0.1,0.1,0.1,0.64,"High",2.983914667,2.672813334,0,0,0.384516444,6.041244444
"2288",27,"Poland_b",2006,2,3,2,1,0.1,0.7,0.1,0.1,0.64,"High",0.221299683,5.02716381,0,0,0.1526,5.401063493
"2289",27,"Poland_b",2006,2,3,3,1,0.1,0.1,0.7,0.1,0.64,"High",1.091076444,2.828969778,0.0812,0,0.610576,4.611822223
"2290",27,"Poland_b",2006,2,3,4,1,0.1,0.1,0.1,0.7,0.64,"High",0.951884,6.260012,0,0,0.716815111,7.928711111
"2291",27,"Poland_b",2006,2,3,5,1,0.25,0.25,0.25,0.25,1,"High",1.496693857,4.719996895,0.070571429,0,0.505173058,6.792435239
"2292",27,"Poland_b",2006,2,3,6,1,0.4,0.4,0.1,0.1,0.88,"High",1.479365423,3.751437258,0,0,0.493891924,5.724694603
"2293",27,"Poland_b",2006,2,3,7,1,0.4,0.1,0.4,0.1,0.88,"High",2.192495492,2.906372825,0.062857143,0,0.937982476,6.099707936
"2294",27,"Poland_b",2006,2,3,8,1,0.4,0.1,0.1,0.4,0.88,"High",2.354723543,3.5134148,0,0.038085714,0.339520704,6.245744762
"2295",27,"Poland_b",2006,2,3,9,1,0.1,0.4,0.4,0.1,0.88,"High",0.47742179,5.455246743,0.065828571,0,0.554428609,6.552925714
"2296",27,"Poland_b",2006,2,3,10,1,0.1,0.4,0.1,0.4,0.88,"High",0.63017981,6.384971048,0,0.0468,0.781725333,7.84367619
"2297",27,"Poland_b",2006,2,3,11,1,0.1,0.1,0.4,0.4,0.88,"High",1.1203024,4.652256876,0,0,0.530436914,6.30299619
"2298",27,"Poland_b",2006,2,3,12,1,1,0,0,0,0,"High",4.223986666,0,0,0,0.309537143,4.533523809
"2299",27,"Poland_b",2006,2,3,13,1,0,1,0,0,0,"High",0,5.235508,0,0,0.285758667,5.521266667
"2300",27,"Poland_b",2006,2,3,14,1,0,0,1,0,0,"High",0,0,0.435078371,0,4.744799248,5.179877619
"2301",27,"Poland_b",2006,2,3,15,1,0,0,0,1,0,"High",0,0,0,0.535116445,6.28065181,6.815768254
"2302",27,"Poland_b",2006,2,3,16,1,0.7,0.1,0.1,0.1,0.64,"Low",2.251889492,1.666816222,0,0,0.64169746,4.560403175
"2303",27,"Poland_b",2006,2,3,17,1,0.1,0.7,0.1,0.1,0.64,"Low",0.420198043,4.155620014,0,0,0.3361948,4.912012858
"2304",27,"Poland_b",2006,2,3,18,1,0.1,0.1,0.7,0.1,0.64,"Low",1.381552762,3.086446095,0,0,0.332029714,4.800028571
"2305",27,"Poland_b",2006,2,3,19,1,0.1,0.1,0.1,0.7,0.64,"Low",1.866661524,3.071481334,0,0,0.989673015,5.927815873
"2306",27,"Poland_b",2006,2,3,20,1,0.25,0.25,0.25,0.25,1,"Low",1.207424853,4.137165324,0,0,0.346984586,5.691574762
"2307",27,"Poland_b",2006,2,3,21,1,0.4,0.4,0.1,0.1,0.88,"Low",0.769144286,5.484202476,0,0,0.499048476,6.752395239
"2308",27,"Poland_b",2006,2,3,22,1,0.4,0.1,0.4,0.1,0.88,"Low",1.196437143,4.138101587,0.056285714,0,0.110016825,5.50084127
"2309",27,"Poland_b",2006,2,3,23,1,0.4,0.1,0.1,0.4,0.88,"Low",1.640851333,2.090747619,0,0,0.566086762,4.297685715
"2310",27,"Poland_b",2006,2,3,24,1,0.1,0.4,0.4,0.1,0.88,"Low",0.206119842,4.248837937,0,0,0.392153333,4.847111111
"2311",27,"Poland_b",2006,2,3,25,1,0.1,0.4,0.1,0.4,0.88,"Low",0.45149201,5.685503314,0,0,0.637668486,6.77466381
"2312",27,"Poland_b",2006,2,3,26,1,0.1,0.1,0.4,0.4,0.88,"Low",0.537769499,4.609648539,0,0,0.52327212,5.670690159
"2313",27,"Poland_b",2006,2,3,27,1,1,0,0,0,0,"Low",4.837627619,0,0,0,0.299905714,5.137533333
"2314",27,"Poland_b",2006,2,3,28,1,0,1,0,0,0,"Low",0,5.082304051,0,0,0.404191823,5.486495873
"2315",27,"Poland_b",2006,2,3,29,1,0,0,1,0,0,"Low",0,0,0.556625953,0,6.95757246,7.514198413
"2316",27,"Poland_b",2006,2,3,30,1,0,0,0,1,0,"Low",0,0,0,0.299107819,5.095676625,5.394784444
"2317",28,"Spain_a",2004,1,3,1,1,0.7,0.1,0.1,0.1,0.64,"High",7.357113142,0,0,0.301602,1.047152472,8.705867614
